Driver ID,Trip Date,Trip Fare,City,Vehicle Type
D0230,2021-09-10,5121.11,Kano,Car
D0230,2022-01-18,13781.17,Port Harcourt,Tricycle
D0230,2022-06-01,4547.39,Kano,Tricycle
D0230,2022-07-07,761.42,Kano,Tricycle
D0230,2022-07-29,9148.88,Lagos,Tricycle
D0230,2023-03-09,13907.44,Ibadan,Bike
D0230,2023-03-18,4566.72,Lagos,Car
D0230,2023-04-12,5789.86,Port Harcourt,Bike
D0230,2023-07-24,10661.72,Kano,Car
D0230,2023-08-31,820.95,Kano,Bike
D0230,2023-09-15,9786.49,Ibadan,Bike
D0231,2021-01-10,3876.45,Ibadan,Car
D0231,2021-02-16,11188.42,Abuja,Tricycle
D0231,2021-03-05,1641.12,Port Harcourt,Tricycle
D0231,2021-04-29,12228.45,Abuja,Bike
D0231,2021-09-18,3887.33,Kano,Car
D0231,2021-10-26,1603.23,Lagos,Bike
D0231,2021-11-14,10505.68,Port Harcourt,Tricycle
D0231,2021-11-28,12966.34,Kano,Tricycle
D0231,2021-12-27,6030.43,Port Harcourt,Tricycle
D0231,2022-02-25,1529.86,Abuja,Car
D0231,2022-08-11,1992.72,Kano,Tricycle
D0231,2022-09-22,7814.11,Ibadan,Bike
D0231,2022-10-01,6341.91,Kano,Bike
D0231,2022-11-22,5477.49,Port Harcourt,Car
D0231,2023-01-28,12347.98,Kano,Bike
D0231,2023-01-29,1486.54,Port Harcourt,Tricycle
D0231,2023-05-04,1915.35,Kano,Tricycle
D0231,2023-06-02,10467.83,Lagos,Tricycle
D0231,2023-07-02,14900.87,Abuja,Car
D0231,2023-07-17,2899.75,Ibadan,Car
D0231,2023-10-13,7175.15,Port Harcourt,Car
D0231,2023-11-02,2339.66,Kano,Bike
D0232,2021-01-31,7019.18,Port Harcourt,Bike
D0232,2021-03-26,7926.46,Lagos,Bike
D0232,2021-04-02,11534.59,Abuja,Bike
D0232,2021-12-29,13964.06,Kano,Tricycle
D0232,2022-03-01,729.65,Abuja,Bike
D0232,2022-03-12,6414.47,Kano,Tricycle
D0232,2022-06-06,11984.05,Ibadan,Bike
D0232,2022-10-30,7468.12,Kano,Car
D0232,2022-12-02,12428.39,Lagos,Car
D0232,2022-12-12,942.2,Abuja,Bike
D0232,2023-01-06,13129.03,Lagos,Car
D0232,2023-01-29,3545.69,Kano,Bike
D0232,2023-04-11,2811.23,Ibadan,Tricycle
D0232,2023-04-29,3109.99,Port Harcourt,Car
D0232,2023-08-05,2794.49,Ibadan,Tricycle
D0232,2023-09-01,7839.03,Lagos,Car
D0232,2023-09-29,11765.72,Lagos,Tricycle
D0232,2023-12-10,5549.34,Ibadan,Car
D0233,2021-02-07,7233.08,Abuja,Car
D0233,2021-03-24,13367.66,Abuja,Car
D0233,2021-04-17,4343.01,Port Harcourt,Bike
D0233,2021-06-06,10854.26,Port Harcourt,Tricycle
D0233,2021-09-11,12891.25,Port Harcourt,Car
D0233,2021-12-27,644.55,Port Harcourt,Tricycle
D0233,2022-01-21,12553.06,Abuja,Tricycle
D0233,2022-05-23,12120.54,Lagos,Bike
D0233,2022-07-13,8739.89,Kano,Car
D0233,2023-02-07,6068.28,Port Harcourt,Car
D0233,2023-07-28,8945.31,Abuja,Tricycle
D0234,2021-01-06,5495.34,Abuja,Bike
D0234,2021-05-17,8533.85,Lagos,Tricycle
D0234,2021-08-30,12920.29,Lagos,Tricycle
D0234,2021-09-08,11171.06,Ibadan,Bike
D0234,2022-05-18,9942.37,Port Harcourt,Tricycle
D0234,2022-06-12,10551.54,Abuja,Car
D0234,2022-09-17,5400.98,Ibadan,Car
D0234,2022-09-17,6761.73,Ibadan,Bike
D0234,2022-10-08,3201.59,Lagos,Bike
D0234,2022-12-28,9246.59,Abuja,Car
D0234,2023-01-31,2971.71,Ibadan,Car
D0234,2023-05-16,9630.41,Port Harcourt,Tricycle
D0234,2023-07-08,13813.8,Lagos,Tricycle
D0234,2023-07-10,1871.07,Abuja,Tricycle
D0234,2023-10-13,3775.28,Lagos,Bike
D0234,2023-10-14,7920.82,Kano,Car
D0234,2023-11-13,7696.68,Lagos,Car
D0234,2023-12-05,9821.08,Abuja,Bike
D0235,2021-01-17,1738.34,Ibadan,Car
D0235,2021-02-02,3143.86,Ibadan,Tricycle
D0235,2021-05-24,4007.63,Kano,Tricycle
D0235,2021-06-09,11294.08,Kano,Car
D0235,2021-06-15,10547.18,Lagos,Car
D0235,2021-08-09,13741.49,Ibadan,Tricycle
D0235,2021-09-28,7102.12,Ibadan,Tricycle
D0235,2022-07-04,14524.59,Port Harcourt,Tricycle
D0235,2022-07-06,7689.38,Port Harcourt,Tricycle
D0235,2022-08-06,9911.67,Ibadan,Car
D0235,2022-08-24,12606.87,Port Harcourt,Tricycle
D0235,2022-11-16,2472.82,Port Harcourt,Tricycle
D0235,2023-12-08,10209.36,Abuja,Bike
D0236,2021-01-02,4411.27,Port Harcourt,Bike
D0236,2021-01-28,6701.53,Abuja,Tricycle
D0236,2021-11-01,10504.48,Ibadan,Car
D0236,2021-12-19,6963.08,Kano,Car
D0236,2022-03-26,950.32,Ibadan,Bike
D0236,2022-12-22,5411.63,Lagos,Tricycle
D0236,2022-12-26,11560.59,Abuja,Car
D0236,2023-01-17,10587.33,Kano,Bike
D0236,2023-02-14,11618.14,Ibadan,Bike
D0236,2023-03-08,2952.85,Port Harcourt,Car
D0236,2023-03-26,10313.89,Abuja,Car
D0236,2023-04-30,4625.42,Port Harcourt,Car
D0236,2023-06-06,4850.97,Ibadan,Tricycle
D0236,2023-08-25,885.82,Abuja,Bike
D0236,2023-09-19,7813.52,Port Harcourt,Car
D0236,2023-10-08,2210.11,Ibadan,Car
D0236,2023-11-02,14634.02,Ibadan,Tricycle
D0236,2023-12-20,5083.52,Port Harcourt,Bike
D0237,2021-02-14,14261.51,Port Harcourt,Car
D0237,2021-08-13,12984.98,Abuja,Tricycle
D0237,2022-02-18,9899.73,Abuja,Bike
D0237,2022-05-12,1800.66,Abuja,Car
D0237,2022-08-29,3844.26,Kano,Bike
D0237,2022-10-24,7998.21,Abuja,Bike
D0237,2022-12-10,14331.85,Lagos,Car
D0237,2023-03-13,3977.39,Port Harcourt,Car
D0237,2023-08-07,14172.23,Lagos,Car
D0238,2021-01-09,8882.09,Port Harcourt,Tricycle
D0238,2021-04-21,6404.02,Ibadan,Bike
D0238,2021-04-23,534.04,Port Harcourt,Tricycle
D0238,2021-06-13,4046.94,Ibadan,Tricycle
D0238,2021-07-13,6008.9,Ibadan,Bike
D0238,2021-07-28,12173.85,Kano,Car
D0238,2022-01-05,10045.11,Port Harcourt,Car
D0238,2022-01-14,12716.75,Lagos,Bike
D0238,2022-03-11,705.85,Lagos,Car
D0238,2022-03-17,7113.84,Lagos,Car
D0238,2022-04-21,3979.26,Kano,Bike
D0238,2022-09-05,5467.57,Port Harcourt,Tricycle
D0238,2022-11-21,4059.09,Abuja,Bike
D0239,2021-03-01,4723.76,Lagos,Bike
D0239,2021-06-24,11092.46,Port Harcourt,Bike
D0239,2021-11-06,3489.94,Kano,Tricycle
D0239,2022-01-09,10790.23,Port Harcourt,Car
D0239,2022-01-12,9588.64,Ibadan,Car
D0239,2022-05-30,9527.34,Abuja,Bike
D0239,2022-10-24,7824.18,Kano,Tricycle
D0239,2022-11-26,12248.76,Abuja,Car
D0239,2022-12-17,4309.08,Ibadan,Tricycle
D0239,2023-06-10,10310.95,Lagos,Tricycle
D0239,2023-07-28,4841.64,Kano,Car
D0239,2023-08-01,7488.93,Lagos,Tricycle
D0239,2023-08-06,14979.13,Abuja,Car
D0239,2023-11-08,5153.56,Port Harcourt,Car
D0240,2021-04-05,5530.9,Port Harcourt,Bike
D0240,2021-06-21,4666.29,Lagos,Car
D0240,2021-12-23,11615.64,Ibadan,Tricycle
D0240,2022-02-11,3351.98,Ibadan,Bike
D0240,2022-03-02,14425.32,Lagos,Bike
D0240,2022-05-24,5376.53,Abuja,Tricycle
D0240,2022-05-30,7927.78,Lagos,Bike
D0240,2022-06-02,12055.74,Ibadan,Tricycle
D0240,2022-06-26,4160.0,Port Harcourt,Car
D0240,2022-11-05,2017.58,Abuja,Bike
D0240,2022-11-16,7079.43,Kano,Car
D0240,2022-12-12,5742.33,Ibadan,Car
D0240,2023-01-20,2290.02,Kano,Car
D0240,2023-02-01,10746.32,Ibadan,Tricycle
D0240,2023-07-19,1124.95,Lagos,Tricycle
D0240,2023-08-13,784.95,Port Harcourt,Bike
D0240,2023-11-10,3034.41,Abuja,Car
D0241,2021-01-11,9949.36,Lagos,Car
D0241,2021-03-09,4339.84,Lagos,Bike
D0241,2021-07-06,14334.91,Port Harcourt,Bike
D0241,2021-09-22,2851.66,Abuja,Car
D0241,2021-10-01,3472.2,Kano,Car
D0241,2021-10-02,10723.42,Port Harcourt,Bike
D0241,2021-12-09,9882.52,Port Harcourt,Tricycle
D0241,2022-02-20,3355.83,Port Harcourt,Car
D0241,2022-05-28,11632.59,Lagos,Bike
D0241,2022-09-28,11239.62,Kano,Car
D0241,2022-12-21,3562.52,Lagos,Tricycle
D0241,2023-05-01,13741.83,Abuja,Tricycle
D0241,2023-05-22,9340.77,Port Harcourt,Car
D0241,2023-06-12,2332.37,Lagos,Bike
D0241,2023-06-26,11939.25,Port Harcourt,Bike
D0241,2023-07-06,9462.49,Kano,Bike
D0241,2023-07-24,741.74,Kano,Bike
D0241,2023-08-12,6693.13,Lagos,Tricycle
D0241,2023-09-02,14740.12,Ibadan,Car
D0241,2023-10-31,4381.19,Ibadan,Tricycle
D0242,2021-01-13,4347.86,Ibadan,Tricycle
D0242,2021-03-20,12487.55,Lagos,Tricycle
D0242,2021-04-05,13379.95,Port Harcourt,Car
D0242,2021-05-04,11962.45,Kano,Car
D0242,2021-05-07,2622.41,Port Harcourt,Bike
D0242,2021-05-17,11828.71,Port Harcourt,Bike
D0242,2021-09-11,6872.86,Ibadan,Bike
D0242,2021-12-11,5135.95,Abuja,Tricycle
D0242,2022-04-09,1214.85,Abuja,Car
D0242,2022-05-23,9936.43,Port Harcourt,Tricycle
D0242,2022-05-31,9106.84,Kano,Tricycle
D0242,2022-07-10,10946.03,Port Harcourt,Tricycle
D0242,2022-08-31,6122.58,Lagos,Tricycle
D0242,2022-09-20,688.65,Abuja,Bike
D0242,2022-12-29,6214.21,Kano,Bike
D0242,2023-01-10,7932.92,Abuja,Tricycle
D0242,2023-05-03,6000.8,Abuja,Bike
D0242,2023-07-29,1299.77,Kano,Tricycle
D0242,2023-08-31,14803.0,Ibadan,Car
D0242,2023-10-26,1716.17,Abuja,Car
D0242,2023-11-16,10554.31,Kano,Bike
D0243,2021-01-10,12400.67,Kano,Bike
D0243,2021-03-21,6600.68,Lagos,Car
D0243,2021-04-08,2479.29,Abuja,Bike
D0243,2021-06-04,4448.57,Kano,Tricycle
D0243,2021-07-27,12557.82,Port Harcourt,Tricycle
D0243,2021-10-14,10606.69,Ibadan,Car
D0243,2021-11-20,11701.22,Port Harcourt,Tricycle
D0243,2022-01-28,10176.59,Kano,Bike
D0243,2022-04-20,5464.73,Lagos,Tricycle
D0243,2022-04-23,3711.77,Ibadan,Tricycle
D0243,2022-05-18,6155.96,Ibadan,Tricycle
D0243,2022-07-18,2653.35,Abuja,Tricycle
D0243,2022-07-22,2961.5,Lagos,Car
D0243,2023-01-25,1265.98,Abuja,Bike
D0243,2023-01-29,9616.46,Kano,Car
D0243,2023-02-27,10884.39,Lagos,Bike
D0243,2023-08-15,4121.29,Ibadan,Car
D0243,2023-12-06,12428.53,Kano,Bike
D0244,2021-03-02,3955.2,Kano,Bike
D0244,2021-05-17,4636.04,Kano,Tricycle
D0244,2021-07-06,3907.95,Abuja,Bike
D0244,2021-07-09,3112.3,Kano,Bike
D0244,2021-10-01,4221.59,Abuja,Bike
D0244,2021-12-16,13033.84,Abuja,Tricycle
D0244,2022-02-10,3360.02,Port Harcourt,Tricycle
D0244,2022-02-11,8280.38,Kano,Car
D0244,2022-04-08,14896.07,Kano,Car
D0244,2022-05-11,7471.4,Kano,Car
D0244,2022-07-06,4358.47,Kano,Bike
D0244,2022-09-03,6840.58,Ibadan,Car
D0244,2022-11-18,3387.78,Abuja,Car
D0244,2022-12-28,2087.49,Lagos,Bike
D0244,2023-01-13,5433.23,Ibadan,Car
D0244,2023-02-17,3050.41,Lagos,Bike
D0244,2023-04-04,14827.8,Kano,Tricycle
D0244,2023-05-26,3499.14,Abuja,Tricycle
D0244,2023-07-18,12938.94,Ibadan,Bike
D0244,2023-10-24,6461.14,Port Harcourt,Bike
D0244,2023-12-02,4743.5,Abuja,Car
D0244,2023-12-04,10729.7,Lagos,Tricycle
D0245,2021-01-05,5531.53,Ibadan,Bike
D0245,2021-01-16,1091.38,Kano,Tricycle
D0245,2021-01-21,1044.17,Lagos,Bike
D0245,2021-07-11,3349.0,Abuja,Bike
D0245,2021-10-29,8651.1,Lagos,Car
D0245,2021-12-07,1729.11,Abuja,Tricycle
D0245,2021-12-29,12137.13,Ibadan,Tricycle
D0245,2021-12-30,2586.2,Abuja,Car
D0245,2022-02-26,12826.92,Kano,Car
D0245,2022-05-03,7129.84,Port Harcourt,Tricycle
D0245,2022-05-16,4294.23,Lagos,Tricycle
D0245,2022-06-10,1249.03,Lagos,Car
D0245,2022-06-21,12861.81,Ibadan,Bike
D0245,2022-09-18,1101.71,Kano,Car
D0245,2022-11-12,6460.18,Lagos,Bike
D0245,2023-01-08,14251.36,Abuja,Car
D0245,2023-01-19,3351.98,Ibadan,Car
D0245,2023-04-12,8555.47,Lagos,Car
D0245,2023-05-22,6644.67,Port Harcourt,Bike
D0245,2023-06-23,4333.86,Lagos,Car
D0245,2023-07-17,5774.02,Abuja,Tricycle
D0245,2023-07-21,13137.41,Lagos,Tricycle
D0245,2023-09-10,11554.24,Ibadan,Bike
D0245,2023-11-07,1516.0,Lagos,Bike
D0245,2023-12-19,7944.8,Lagos,Car
D0246,2021-02-21,11670.97,Abuja,Car
D0246,2021-02-23,10858.62,Kano,Tricycle
D0246,2021-02-23,14556.87,Ibadan,Bike
D0246,2021-03-10,14829.8,Lagos,Car
D0246,2021-03-19,3788.0,Abuja,Car
D0246,2021-05-19,1915.47,Kano,Bike
D0246,2021-05-29,7164.67,Port Harcourt,Tricycle
D0246,2021-07-20,6560.99,Lagos,Tricycle
D0246,2021-08-03,7891.48,Lagos,Car
D0246,2021-08-07,2370.19,Lagos,Tricycle
D0246,2021-08-19,5971.77,Lagos,Car
D0246,2021-09-21,6846.89,Port Harcourt,Tricycle
D0246,2021-11-09,11505.16,Kano,Bike
D0246,2022-01-03,3690.96,Kano,Bike
D0246,2022-01-21,9456.57,Port Harcourt,Tricycle
D0246,2022-03-07,3893.84,Abuja,Bike
D0246,2022-09-06,3273.52,Abuja,Car
D0246,2022-09-13,11165.05,Ibadan,Car
D0246,2022-10-23,9451.64,Abuja,Car
D0246,2023-03-16,14831.37,Kano,Tricycle
D0246,2023-04-02,4524.08,Lagos,Bike
D0246,2023-04-13,3937.52,Ibadan,Tricycle
D0246,2023-06-05,11215.38,Kano,Tricycle
D0246,2023-09-17,8485.01,Abuja,Car
D0246,2023-09-26,13563.16,Abuja,Tricycle
D0246,2023-10-14,11694.46,Lagos,Tricycle
D0246,2023-12-24,11750.04,Abuja,Bike
D0247,2021-03-30,4476.8,Ibadan,Car
D0247,2021-05-10,8542.0,Ibadan,Bike
D0247,2021-06-19,12119.6,Ibadan,Car
D0247,2021-07-10,813.59,Abuja,Tricycle
D0247,2021-07-30,12261.02,Ibadan,Bike
D0247,2021-09-06,7024.18,Lagos,Bike
D0247,2021-09-15,13974.28,Kano,Tricycle
D0247,2021-12-22,8719.45,Kano,Tricycle
D0247,2022-02-01,9770.93,Port Harcourt,Bike
D0247,2022-06-08,13019.76,Ibadan,Bike
D0247,2022-09-08,13400.47,Kano,Car
D0247,2023-02-24,10062.61,Kano,Tricycle
D0247,2023-03-09,14430.82,Ibadan,Bike
D0247,2023-03-16,3546.71,Lagos,Tricycle
D0247,2023-05-07,14719.4,Abuja,Car
D0247,2023-06-21,8021.84,Ibadan,Bike
D0247,2023-07-20,13573.65,Abuja,Tricycle
D0247,2023-09-28,9224.46,Kano,Bike
D0247,2023-10-31,8889.18,Kano,Car
D0248,2021-04-09,5981.36,Ibadan,Bike
D0248,2021-04-28,3324.51,Abuja,Bike
D0248,2021-08-24,12291.14,Ibadan,Bike
D0248,2021-10-25,2504.37,Ibadan,Car
D0248,2021-11-07,14071.92,Kano,Tricycle
D0248,2022-04-11,11112.15,Kano,Car
D0248,2022-10-24,2142.03,Kano,Car
D0248,2022-11-11,1379.9,Ibadan,Tricycle
D0248,2022-11-21,3393.79,Kano,Tricycle
D0248,2023-01-31,11686.36,Abuja,Bike
D0248,2023-04-04,10665.92,Lagos,Car
D0248,2023-05-25,1282.02,Port Harcourt,Tricycle
D0248,2023-11-03,14844.56,Kano,Car
D0249,2021-02-04,9706.15,Abuja,Car
D0249,2021-02-09,3897.71,Lagos,Car
D0249,2021-02-11,1952.25,Lagos,Car
D0249,2021-04-10,9928.7,Lagos,Tricycle
D0249,2021-05-11,7506.87,Port Harcourt,Bike
D0249,2021-05-21,2445.94,Abuja,Tricycle
D0249,2021-05-24,8433.35,Abuja,Bike
D0249,2021-09-19,11851.3,Lagos,Tricycle
D0249,2021-10-22,6227.36,Lagos,Car
D0249,2022-01-16,4709.11,Abuja,Tricycle
D0249,2022-03-29,5767.2,Lagos,Tricycle
D0249,2022-05-21,14776.35,Abuja,Bike
D0249,2022-06-13,6407.38,Kano,Bike
D0249,2022-07-14,13865.04,Kano,Car
D0249,2023-02-24,7227.79,Ibadan,Tricycle
D0249,2023-03-18,9958.08,Ibadan,Car
D0249,2023-03-31,11371.02,Ibadan,Car
D0249,2023-04-25,8994.86,Abuja,Tricycle
D0249,2023-06-07,4388.08,Lagos,Bike
D0249,2023-06-14,8957.96,Lagos,Tricycle
D0249,2023-10-17,11103.13,Abuja,Tricycle
D0250,2021-04-17,4037.93,Ibadan,Tricycle
D0250,2021-05-16,11996.18,Port Harcourt,Bike
D0250,2021-05-17,7552.68,Abuja,Car
D0250,2021-06-20,5505.11,Kano,Car
D0250,2021-07-11,13266.12,Port Harcourt,Car
D0250,2021-08-15,12529.84,Lagos,Car
D0250,2021-09-04,1513.0,Kano,Tricycle
D0250,2021-09-20,7591.2,Abuja,Bike
D0250,2021-10-18,5406.33,Lagos,Car
D0250,2022-02-24,2611.62,Port Harcourt,Car
D0250,2022-05-07,12127.75,Abuja,Tricycle
D0250,2022-10-11,2058.07,Kano,Car
D0250,2022-12-03,1600.14,Kano,Car
D0250,2023-02-24,9247.06,Lagos,Bike
D0250,2023-05-28,7085.43,Lagos,Bike
D0250,2023-06-19,14021.31,Abuja,Car
D0250,2023-07-10,7462.66,Kano,Bike
D0250,2023-08-14,12139.11,Lagos,Tricycle
D0251,2021-01-07,4352.44,Lagos,Bike
D0251,2021-04-06,10832.72,Lagos,Tricycle
D0251,2021-08-05,8067.32,Lagos,Tricycle
D0251,2021-08-09,1063.67,Abuja,Bike
D0251,2022-01-22,5963.75,Abuja,Bike
D0251,2022-01-23,12466.97,Abuja,Car
D0251,2022-02-27,5067.62,Lagos,Bike
D0251,2022-04-02,13462.04,Ibadan,Car
D0251,2022-06-22,3391.02,Abuja,Bike
D0251,2022-06-26,5573.48,Lagos,Car
D0251,2022-07-27,1807.84,Kano,Tricycle
D0251,2022-10-18,5178.91,Abuja,Car
D0251,2022-10-24,7072.3,Port Harcourt,Bike
D0251,2023-02-05,12962.79,Kano,Tricycle
D0251,2023-03-01,11697.88,Abuja,Car
D0251,2023-05-06,8535.46,Port Harcourt,Bike
D0251,2023-07-01,1887.51,Kano,Tricycle
D0251,2023-07-25,5376.69,Lagos,Tricycle
D0251,2023-12-28,11432.1,Kano,Bike
D0252,2021-01-08,14230.09,Ibadan,Tricycle
D0252,2021-10-06,5070.64,Kano,Tricycle
D0252,2022-02-08,12753.07,Lagos,Bike
D0252,2022-02-09,5396.81,Lagos,Car
D0252,2022-04-21,5644.56,Port Harcourt,Bike
D0252,2022-06-06,14566.08,Abuja,Bike
D0252,2022-07-04,5980.54,Ibadan,Bike
D0252,2022-08-12,14842.32,Abuja,Tricycle
D0252,2022-11-03,4306.4,Ibadan,Car
D0252,2023-05-15,9686.26,Kano,Tricycle
D0252,2023-06-05,1875.31,Port Harcourt,Car
D0252,2023-07-14,13164.18,Port Harcourt,Car
D0252,2023-09-04,7238.0,Kano,Bike
D0252,2023-11-29,12331.36,Abuja,Bike
D0253,2021-06-14,13746.88,Lagos,Bike
D0253,2021-07-08,8458.21,Kano,Tricycle
D0253,2021-09-11,11359.97,Abuja,Tricycle
D0253,2022-01-10,2984.21,Kano,Bike
D0253,2022-01-22,13459.73,Ibadan,Bike
D0253,2022-05-24,12819.2,Abuja,Car
D0253,2022-07-17,8149.9,Abuja,Car
D0253,2022-08-28,8413.37,Ibadan,Car
D0253,2022-11-05,4545.62,Ibadan,Tricycle
D0253,2023-03-04,631.92,Kano,Car
D0253,2023-07-12,6732.55,Port Harcourt,Car
D0253,2023-10-10,2394.2,Kano,Bike
D0253,2023-12-25,14763.82,Port Harcourt,Bike
D0254,2021-01-25,1348.78,Ibadan,Bike
D0254,2021-04-15,13431.39,Abuja,Car
D0254,2021-04-15,13392.23,Ibadan,Tricycle
D0254,2021-07-09,4773.17,Port Harcourt,Car
D0254,2021-10-14,11612.09,Abuja,Car
D0254,2021-11-09,3291.15,Ibadan,Bike
D0254,2022-01-01,2409.79,Lagos,Tricycle
D0254,2022-02-02,4533.08,Port Harcourt,Car
D0254,2022-09-22,13714.46,Kano,Car
D0254,2022-09-22,14167.84,Kano,Tricycle
D0254,2023-01-26,9100.76,Kano,Bike
D0254,2023-04-02,6475.36,Lagos,Tricycle
D0254,2023-04-13,7568.28,Lagos,Car
D0254,2023-04-25,5672.49,Kano,Tricycle
D0254,2023-06-25,7303.07,Kano,Car
D0254,2023-07-25,5844.16,Port Harcourt,Tricycle
D0254,2023-10-04,13085.99,Kano,Car
D0254,2023-10-17,4215.7,Abuja,Tricycle
D0254,2023-11-01,5956.52,Lagos,Tricycle
D0255,2021-01-04,10672.7,Port Harcourt,Tricycle
D0255,2021-05-14,827.26,Ibadan,Bike
D0255,2021-06-05,8145.2,Ibadan,Tricycle
D0255,2021-10-22,7469.4,Kano,Tricycle
D0255,2022-02-09,5445.19,Lagos,Car
D0255,2022-03-14,7144.67,Abuja,Tricycle
D0255,2022-03-23,11446.52,Ibadan,Car
D0255,2022-04-19,1214.77,Ibadan,Car
D0255,2022-11-30,5182.07,Kano,Bike
D0255,2023-06-12,2824.48,Ibadan,Bike
D0255,2023-07-21,6599.14,Ibadan,Tricycle
D0255,2023-10-29,3569.86,Lagos,Bike
D0255,2023-11-23,7388.95,Abuja,Tricycle
D0256,2021-04-27,1977.24,Ibadan,Bike
D0256,2021-05-11,2856.41,Ibadan,Tricycle
D0256,2021-09-16,10162.91,Ibadan,Bike
D0256,2022-04-04,11572.35,Kano,Car
D0256,2022-05-26,14574.69,Port Harcourt,Bike
D0256,2022-07-20,10139.71,Port Harcourt,Car
D0256,2022-12-09,7512.1,Abuja,Car
D0256,2022-12-23,13709.73,Abuja,Car
D0256,2023-03-05,907.76,Port Harcourt,Bike
D0256,2023-03-26,14695.96,Kano,Car
D0256,2023-04-11,14600.69,Abuja,Tricycle
D0256,2023-06-04,12528.7,Ibadan,Bike
D0256,2023-07-10,4254.11,Ibadan,Car
D0257,2021-07-06,8784.14,Abuja,Car
D0257,2021-11-12,5287.26,Lagos,Bike
D0257,2021-12-20,2313.79,Kano,Tricycle
D0257,2022-01-30,4256.01,Abuja,Bike
D0257,2022-03-16,8953.77,Lagos,Bike
D0257,2022-04-12,643.71,Lagos,Bike
D0257,2022-06-09,7611.59,Abuja,Car
D0257,2022-08-20,13206.55,Kano,Tricycle
D0257,2022-09-05,13051.85,Kano,Bike
D0257,2022-10-08,12615.79,Ibadan,Tricycle
D0257,2022-11-10,11916.56,Lagos,Car
D0257,2023-02-13,12699.67,Port Harcourt,Bike
D0257,2023-04-25,10014.12,Ibadan,Tricycle
D0257,2023-06-13,10911.99,Ibadan,Tricycle
D0257,2023-11-12,12986.15,Abuja,Tricycle
D0257,2023-11-27,7003.87,Ibadan,Bike
D0257,2023-12-01,13478.74,Ibadan,Car
D0257,2023-12-08,10592.46,Ibadan,Bike
D0258,2021-01-12,2245.48,Lagos,Car
D0258,2021-02-04,5966.3,Port Harcourt,Tricycle
D0258,2021-03-17,14578.12,Ibadan,Tricycle
D0258,2021-08-25,1065.59,Kano,Bike
D0258,2021-09-25,14454.3,Kano,Tricycle
D0258,2021-11-12,12377.06,Port Harcourt,Bike
D0258,2021-11-17,6274.63,Lagos,Tricycle
D0258,2022-01-02,9737.19,Kano,Car
D0258,2022-02-14,11855.82,Kano,Car
D0258,2022-10-19,7532.76,Kano,Bike
D0258,2022-11-07,12433.55,Port Harcourt,Car
D0258,2022-11-19,10582.64,Port Harcourt,Bike
D0258,2022-12-25,10103.61,Port Harcourt,Tricycle
D0258,2023-03-16,14416.31,Kano,Bike
D0258,2023-04-07,4649.62,Lagos,Car
D0258,2023-08-22,5673.17,Abuja,Car
D0258,2023-10-29,13455.89,Port Harcourt,Car
D0259,2021-02-20,1441.04,Abuja,Bike
D0259,2021-02-24,13765.11,Abuja,Tricycle
D0259,2021-03-17,13150.71,Kano,Tricycle
D0259,2021-08-10,4340.56,Ibadan,Tricycle
D0259,2021-09-22,1634.51,Kano,Bike
D0259,2021-11-14,5020.78,Abuja,Car
D0259,2021-12-08,10448.32,Abuja,Car
D0259,2021-12-12,6689.97,Port Harcourt,Tricycle
D0259,2022-01-01,14414.09,Lagos,Bike
D0259,2022-03-29,5134.95,Abuja,Tricycle
D0259,2022-05-06,12320.11,Kano,Bike
D0259,2022-06-01,9682.4,Port Harcourt,Car
D0259,2022-06-07,1928.93,Abuja,Bike
D0259,2022-06-27,4978.48,Ibadan,Tricycle
D0259,2022-08-11,791.76,Lagos,Tricycle
D0259,2022-10-11,14255.48,Kano,Car
D0259,2022-12-26,10991.25,Abuja,Car
D0259,2023-05-05,10877.11,Port Harcourt,Bike
D0259,2023-06-25,6061.73,Lagos,Car
D0259,2023-06-30,1589.57,Lagos,Tricycle
D0259,2023-09-09,4153.97,Ibadan,Bike
D0259,2023-11-03,3136.22,Ibadan,Bike
D0260,2021-02-22,13826.06,Kano,Car
D0260,2021-05-04,14006.61,Port Harcourt,Tricycle
D0260,2021-06-12,7178.45,Lagos,Car
D0260,2021-07-20,10275.79,Port Harcourt,Bike
D0260,2021-08-02,13635.72,Lagos,Tricycle
D0260,2021-08-26,1916.76,Kano,Tricycle
D0260,2022-01-27,9860.25,Ibadan,Tricycle
D0260,2022-02-05,2336.24,Ibadan,Bike
D0260,2022-02-16,12874.24,Port Harcourt,Car
D0260,2022-04-05,13886.74,Port Harcourt,Tricycle
D0260,2022-07-10,6403.88,Ibadan,Car
D0260,2022-08-02,4233.45,Port Harcourt,Car
D0260,2022-08-07,6914.71,Port Harcourt,Bike
D0260,2022-09-05,8330.42,Lagos,Car
D0260,2022-09-21,2989.33,Abuja,Tricycle
D0260,2023-01-21,1425.02,Port Harcourt,Tricycle
D0260,2023-07-19,8535.63,Kano,Tricycle
D0260,2023-07-21,14093.48,Port Harcourt,Tricycle
D0260,2023-07-23,10080.55,Lagos,Tricycle
D0260,2023-09-04,8924.04,Abuja,Tricycle
D0261,2021-01-10,12247.03,Lagos,Tricycle
D0261,2021-03-17,12360.78,Ibadan,Bike
D0261,2021-07-25,2295.77,Abuja,Car
D0261,2021-08-14,7201.04,Kano,Car
D0261,2021-08-25,9519.43,Kano,Tricycle
